,1stFlrSF,2ndFlrSF,BedroomAbvGr,BsmtExposure,BsmtFinSF1,BsmtFinType1,BsmtUnfSF,EnclosedPorchSF,GarageArea,GarageFinish,GarageYrBlt,GrLivArea,KitchenQual,LotArea,LotFrontage,MasVnrArea,OpenPorchSF,OverallCond,OverallQual,TotalBsmtSF,WoodDeckSF,YearBuilt,YearRemodAdd,SalePrice
497,1133.0,687.0,4.0,No,329.0,Rec,697.0,0.0,240.0,Unf,1925.0,1820.0,TA,9120.0,60.0,0.0,100.0,6.0,7.0,1026.0,28.8,1925.0,1950.0,184000
498,899.0,0.0,3.0,No,450.0,ALQ,414.0,45.2,288.0,Fin,1967.0,899.0,Gd,7800.0,65.0,89.0,0.0,7.0,5.0,864.0,122.4,1967.0,2004.0,130000
499,912.0,0.0,2.0,No,111.0,BLQ,522.0,45.2,297.0,Fin,1958.0,912.0,TA,7535.0,70.0,0.0,285.0,7.0,5.0,912.0,98.4,1958.0,1985.0,120000
500,672.0,546.0,3.0,No,356.0,BLQ,316.0,0.0,264.0,Unf,1973.0,1218.0,TA,1890.0,21.0,285.0,28.0,5.0,6.0,672.0,130.8,1973.0,1973.0,113000
501,866.0,902.0,3.0,No,400.0,GLQ,466.0,46.8,603.0,RFn,2005.0,1768.0,Gd,9803.0,75.0,0.0,108.0,5.0,7.0,866.0,95.2,2005.0,2005.0,226700
502,1214.0,0.0,2.0,No,698.0,ALQ,420.0,31.6,461.0,Unf,1965.0,1214.0,TA,9170.0,70.0,0.0,0.0,7.0,5.0,1214.0,109.8,1965.0,1965.0,140000
503,1801.0,0.0,1.0,No,1247.0,ALQ,254.0,43.2,484.0,Fin,1959.0,1801.0,TA,15602.0,100.0,0.0,54.0,8.0,7.0,1501.0,72.0,1959.0,1997.0,289000
504,855.0,731.0,3.0,No,257.0,ALQ,103.0,0.0,440.0,Unf,1974.0,1322.0,TA,2308.0,24.0,0.0,0.0,5.0,6.0,855.0,130.8,1974.0,1974.0,147000
505,960.0,1000.0,4.0,No,0.0,Unf,960.0,27.2,400.0,Unf,1952.0,1960.0,TA,7596.0,60.0,360.0,0.0,5.0,5.0,960.0,20.0,1952.0,1952.0,124500
506,1065.0,846.0,3.0,No,380.0,GLQ,397.0,0.0,471.0,RFn,1993.0,1911.0,Gd,9554.0,80.0,125.0,81.0,5.0,8.0,777.0,86.4,1993.0,1994.0,215000
507,1218.0,0.0,2.0,No,27.0,GLQ,1191.0,0.0,676.0,Fin,2009.0,1218.0,Gd,7862.0,75.0,0.0,102.0,5.0,6.0,1218.0,23.2,2009.0,2009.0,208300
508,689.0,689.0,3.0,No,141.0,Rec,548.0,78.4,360.0,Unf,1928.0,1378.0,Gd,9600.0,60.0,0.0,0.0,9.0,7.0,689.0,37.6,1928.0,2005.0,161000
509,1041.0,0.0,3.0,No,991.0,ALQ,50.0,22.4,270.0,RFn,1959.0,1041.0,TA,9600.0,80.0,132.0,88.0,6.0,5.0,1041.0,210.6,1959.0,1959.0,124500
510,1363.0,0.0,2.0,No,650.0,BLQ,178.0,44.8,288.0,Unf,1951.0,1363.0,TA,14559.0,75.0,70.0,42.0,7.0,5.0,1008.0,129.8,1951.0,2000.0,164900
511,1368.0,0.0,2.0,No,0.0,Unf,1368.0,0.0,474.0,RFn,2005.0,1368.0,Gd,6792.0,40.0,94.0,35.0,5.0,7.0,1368.0,55.2,2005.0,2006.0,202665
512,864.0,0.0,3.0,No,521.0,BLQ,169.0,72.2,624.0,Unf,1964.0,864.0,TA,9100.0,70.0,0.0,0.0,5.0,5.0,864.0,184.2,1958.0,1958.0,129900
513,1080.0,0.0,3.0,No,336.0,ALQ,748.0,158.0,484.0,Unf,1983.0,1080.0,TA,9187.0,71.0,0.0,0.0,5.0,6.0,1084.0,61.8,1983.0,1983.0,134000
514,789.0,0.0,2.0,No,0.0,Unf,768.0,0.0,200.0,Unf,1926.0,789.0,TA,10594.0,55.0,0.0,0.0,5.0,5.0,768.0,6.6,1926.0,1950.0,96500
515,2020.0,0.0,3.0,No,1436.0,GLQ,570.0,0.0,900.0,Fin,2009.0,2020.0,Ex,12220.0,94.0,305.0,54.0,5.0,10.0,2006.0,186.0,2009.0,2009.0,402861
516,1378.0,741.0,3.0,No,0.0,Unf,689.0,0.0,583.0,Fin,1972.0,2119.0,TA,10448.0,82.6,333.0,104.0,6.0,6.0,689.0,57.6,1972.0,1972.0,158000
517,1277.0,1067.0,3.0,No,0.0,Unf,1264.0,0.0,889.0,RFn,1996.0,2344.0,Gd,10208.0,79.0,921.0,0.0,5.0,7.0,1264.0,57.6,1996.0,1997.0,265000
518,882.0,914.0,3.0,Mn,706.0,GLQ,88.0,46.8,546.0,RFn,1998.0,1796.0,TA,9531.0,74.4,0.0,36.0,5.0,6.0,794.0,126.4,1998.0,1998.0,211000
519,1276.0,804.0,3.0,No,0.0,Unf,1276.0,0.0,282.0,Unf,1926.0,2080.0,Gd,10918.0,53.0,0.0,0.0,9.0,7.0,1276.0,0.0,1926.0,2004.0,234000
520,694.0,600.0,3.0,None,0.0,None,0.0,0.0,0.0,None,1970.8,1294.0,TA,10800.0,60.0,0.0,114.0,7.0,4.0,0.0,0.0,1900.0,2000.0,106250
521,1244.0,0.0,3.0,No,777.0,Rec,467.0,0.0,336.0,Unf,1957.0,1244.0,TA,11988.0,90.0,0.0,40.0,6.0,6.0,1244.0,202.6,1957.0,1957.0,150000
522,1004.0,608.2,3.0,No,399.0,ALQ,605.0,48.8,420.0,RFn,1950.0,1664.0,TA,5000.0,50.0,0.0,24.0,7.0,6.0,1004.0,33.6,1947.0,1950.0,159000
523,3138.0,1538.0,3.0,Gd,2260.0,GLQ,878.0,10.0,884.0,Fin,2007.0,4676.0,Ex,40094.0,130.0,762.0,406.0,5.0,10.0,3138.0,148.4,2007.0,2008.0,184750
524,1383.0,1015.0,3.0,No,719.0,ALQ,660.0,0.0,834.0,Fin,1996.0,2398.0,Gd,11787.0,95.0,594.0,60.0,5.0,7.0,1379.0,223.6,1996.0,1997.0,315750
525,1266.0,0.0,3.0,No,0.0,Unf,1257.0,0.0,453.0,Unf,2005.0,1266.0,Gd,7500.0,62.0,0.0,144.0,5.0,7.0,1257.0,0.0,2005.0,2005.0,176000
526,928.0,0.0,2.0,No,377.0,Rec,551.0,37.0,252.0,Unf,1956.0,928.0,TA,13300.0,70.0,0.0,0.0,7.0,5.0,928.0,172.0,1956.0,2000.0,132000
527,1476.0,1237.0,3.0,Av,1330.0,GLQ,122.0,44.8,858.0,Fin,2008.0,2713.0,Ex,14948.0,67.0,268.0,66.0,5.0,9.0,1452.0,120.0,2008.0,2008.0,446261
528,605.0,0.0,2.0,Mn,348.0,Unf,180.0,72.2,0.0,Unf,1968.4,605.0,TA,9098.0,58.0,0.0,0.0,7.0,4.0,528.0,181.8,1920.0,2002.0,86000
529,2515.0,0.0,4.0,No,1219.0,Rec,816.0,0.0,484.0,Fin,1975.0,2515.0,TA,32668.0,144.4,97.4,0.0,3.0,6.0,2035.0,148.4,1957.0,1975.0,200624
530,1509.0,0.0,3.0,Av,783.0,GLQ,678.0,0.0,600.0,RFn,1988.0,1509.0,Gd,10200.0,85.0,219.0,0.0,5.0,6.0,1461.0,55.0,1988.0,1989.0,175000
531,751.0,611.0,3.0,Mn,0.0,Unf,611.0,49.6,502.0,Fin,1920.0,1362.0,TA,6155.0,60.0,0.0,0.0,8.0,6.0,611.0,34.2,1920.0,1999.0,128000
532,827.0,0.0,2.0,None,0.0,None,0.0,45.2,392.0,RFn,1967.0,827.0,TA,7200.0,60.0,0.0,0.0,7.0,5.0,0.0,84.0,1955.0,2007.0,107500
533,334.0,0.0,1.0,None,0.0,None,0.0,106.0,0.0,None,1950.8,334.0,Fa,5000.0,50.0,0.0,0.0,3.0,1.0,0.0,88.8,1946.0,1950.0,39300
534,707.0,707.0,3.0,Av,0.0,Unf,707.0,46.8,403.0,Fin,2004.0,1414.0,Gd,9056.0,74.0,0.0,35.0,5.0,8.0,707.0,52.8,2004.0,2004.0,178000
535,820.0,527.0,3.0,Gd,969.0,GLQ,148.0,0.0,0.0,None,1973.6,1347.0,TA,7000.0,70.0,0.0,0.0,7.0,5.0,1117.0,142.0,1910.0,1991.0,107500
536,880.0,844.0,3.0,Av,0.0,Unf,880.0,0.0,527.0,Fin,1998.0,1724.0,Gd,8924.0,57.0,0.0,155.0,5.0,7.0,880.0,72.8,1998.0,1999.0,188000
537,864.0,0.0,3.0,No,600.0,BLQ,264.0,37.0,576.0,Unf,1980.0,864.0,TA,12735.0,79.0,0.0,0.0,5.0,4.0,864.0,202.6,1972.0,1972.0,111250
538,1159.0,0.0,3.0,No,673.0,BLQ,378.0,0.0,336.0,Unf,1968.0,1159.0,TA,11553.0,90.4,188.0,0.0,5.0,5.0,1051.0,466.0,1968.0,1968.0,158000
539,1601.0,0.0,3.0,Av,1358.0,GLQ,223.0,0.0,670.0,RFn,2001.0,1601.0,Gd,11423.0,84.6,479.0,0.0,5.0,8.0,1581.0,167.6,2001.0,2002.0,272000
540,1838.0,0.0,2.0,Av,1260.0,GLQ,578.0,43.2,765.0,Unf,2006.0,1838.0,Ex,14601.0,85.0,584.0,68.0,5.0,9.0,1838.0,148.8,2006.0,2006.0,315000
541,997.0,1288.0,4.0,No,0.0,Unf,969.0,0.0,648.0,Fin,2000.0,2285.0,Gd,11000.0,69.8,72.0,56.0,5.0,8.0,969.0,0.0,2000.0,2000.0,248000
542,1680.0,0.0,3.0,No,144.0,LwQ,379.0,0.0,583.0,Fin,1998.0,1680.0,Gd,10140.0,78.0,0.0,73.0,5.0,7.0,1650.0,78.0,1998.0,1999.0,213250
543,767.0,0.0,1.0,Av,584.0,GLQ,0.0,0.0,367.0,Fin,1998.0,767.0,TA,4058.0,34.0,182.0,40.0,5.0,7.0,723.0,109.6,1998.0,1998.0,133000
544,664.0,368.0,3.0,Av,554.0,GLQ,100.0,43.2,426.0,RFn,2006.0,1496.0,Gd,17104.0,58.0,0.0,24.0,5.0,7.0,654.0,100.0,2006.0,2006.0,179665
545,1377.0,806.0,4.0,No,1002.0,GLQ,0.0,44.8,786.0,Unf,1988.0,2183.0,Gd,13837.0,88.8,178.0,0.0,5.0,7.0,1204.0,0.0,1988.0,1988.0,229000
546,915.0,720.0,3.0,No,300.0,Rec,765.0,0.0,440.0,Unf,1950.0,1635.0,TA,8737.0,70.0,0.0,38.0,7.0,6.0,1065.0,0.0,1923.0,1950.0,210000
547,768.0,0.0,2.0,Av,619.0,ALQ,149.0,45.2,624.0,Unf,1987.0,768.0,TA,7244.0,54.0,0.0,0.0,7.0,5.0,768.0,101.6,1970.0,1970.0,129500
548,825.0,0.0,2.0,No,180.0,LwQ,0.0,0.0,720.0,RFn,1963.0,825.0,TA,8235.0,49.0,0.0,50.0,7.0,5.0,825.0,162.8,1955.0,1995.0,125000
549,912.0,1182.0,4.0,No,0.0,Unf,912.0,46.8,615.0,Fin,2003.0,2094.0,Gd,9375.0,75.0,0.0,182.0,5.0,7.0,912.0,86.4,2003.0,2004.0,263000
550,1069.0,0.0,2.0,No,559.0,ALQ,510.0,57.2,440.0,RFn,1977.0,1069.0,TA,4043.0,53.0,0.0,55.0,6.0,6.0,1069.0,109.6,1977.0,1977.0,140000
551,928.0,0.0,3.0,No,308.0,Rec,620.0,50.0,288.0,Fin,1957.0,928.0,TA,6000.0,50.0,0.0,0.0,6.0,5.0,928.0,34.2,1957.0,1957.0,112500
552,1717.0,0.0,3.0,Av,0.0,Unf,1709.0,0.0,908.0,RFn,2006.0,1717.0,Gd,11146.0,87.0,250.0,39.0,5.0,8.0,1709.0,101.6,2006.0,2006.0,255500
553,1126.0,0.0,2.0,None,0.0,None,0.0,56.2,520.0,Fin,2002.0,1126.0,Gd,8777.0,67.0,0.0,96.0,5.0,4.0,0.0,121.6,1949.0,2003.0,108000
554,1006.0,1040.0,3.0,No,866.0,GLQ,132.0,0.0,871.0,RFn,2003.0,2046.0,Gd,10625.0,85.0,292.0,62.0,5.0,7.0,998.0,57.6,2003.0,2004.0,284000
555,1048.0,131.2,2.0,No,0.0,Unf,993.0,50.0,280.0,Unf,1922.0,1048.0,TA,6380.0,58.0,0.0,0.0,6.0,5.0,993.0,34.2,1922.0,1950.0,113000
556,1092.0,0.0,2.0,No,895.0,Rec,197.0,0.0,299.0,Fin,1957.0,1092.0,TA,14850.0,69.0,0.0,0.0,5.0,5.0,1092.0,129.8,1957.0,1957.0,141000
557,897.0,439.0,3.0,No,637.0,Rec,0.0,0.0,570.0,Unf,1994.0,1336.0,TA,11040.0,60.0,0.0,47.0,6.0,4.0,637.0,24.0,1920.0,1950.0,108000
558,729.0,717.0,3.0,Gd,604.0,GLQ,125.0,29.0,406.0,Unf,1996.0,1446.0,TA,21872.0,57.0,0.0,22.0,5.0,7.0,729.0,114.8,1996.0,1997.0,175000
559,1557.0,0.0,2.0,Gd,0.0,Unf,1374.0,0.0,420.0,Fin,2003.0,1557.0,Gd,3196.0,43.0,18.0,20.0,5.0,7.0,1374.0,160.4,2003.0,2004.0,234000
560,1392.0,0.0,3.0,No,1302.0,Rec,90.0,0.0,528.0,Unf,1957.0,1392.0,TA,11341.0,91.6,180.0,0.0,6.0,5.0,1392.0,0.0,1957.0,1996.0,121500
561,1389.0,0.0,2.0,Av,1071.0,ALQ,195.0,0.0,418.0,RFn,1975.0,1389.0,TA,10010.0,77.0,0.0,38.0,5.0,5.0,1389.0,147.2,1974.0,1975.0,170000
562,996.0,0.0,3.0,No,290.0,BLQ,706.0,0.0,0.0,None,1974.2,996.0,TA,13907.0,63.0,0.0,0.0,6.0,5.0,996.0,200.8,1940.0,1969.0,108000
563,1163.0,511.0,4.0,Mn,0.0,Unf,1163.0,29.0,396.0,Fin,1955.0,1674.0,TA,21780.0,66.0,0.0,36.0,7.0,6.0,1163.0,114.8,1918.0,1950.0,185000
564,1166.0,1129.0,4.0,No,728.0,GLQ,367.0,81.8,590.0,RFn,1992.0,2295.0,Gd,13346.0,102.0,0.0,40.0,5.0,7.0,1095.0,94.8,1992.0,2000.0,268000
565,841.0,806.0,4.0,No,0.0,Unf,806.0,136.0,216.0,Unf,1920.0,1647.0,Fa,6858.0,66.0,0.0,66.0,4.0,6.0,806.0,34.2,1915.0,1950.0,128000
566,1134.0,1370.0,4.0,No,0.0,Unf,1122.0,53.6,656.0,Fin,2005.0,2504.0,Ex,11198.0,77.0,245.0,39.0,5.0,9.0,1122.0,66.4,2005.0,2007.0,325000
567,1535.0,0.0,3.0,No,2.0,GLQ,1515.0,0.0,532.0,RFn,2004.0,1535.0,Gd,10171.0,70.0,168.0,0.0,5.0,7.0,1517.0,0.0,2004.0,2004.0,214000
568,1496.0,636.0,1.0,Gd,1441.0,GLQ,55.0,0.0,612.0,Fin,1983.0,2132.0,Gd,12327.0,79.0,0.0,40.0,8.0,8.0,1496.0,349.0,1983.0,2009.0,316600
569,943.0,0.0,2.0,Gd,943.0,GLQ,0.0,45.2,600.0,Unf,1979.0,943.0,TA,7032.0,65.8,0.0,0.0,5.0,5.0,943.0,101.6,1979.0,1979.0,135960
570,1728.0,0.0,6.0,No,231.0,LwQ,1497.0,0.0,576.0,Unf,1987.0,1728.0,TA,13101.0,74.0,108.0,0.0,5.0,5.0,1728.0,72.0,1965.0,1965.0,142600
571,864.0,0.0,2.0,No,414.0,BLQ,450.0,45.2,288.0,Unf,1959.0,864.0,Gd,7332.0,60.0,207.0,0.0,6.0,6.0,864.0,160.8,1959.0,1959.0,120000
572,846.0,846.0,3.0,Av,0.0,Unf,846.0,81.8,650.0,RFn,2009.0,1692.0,Gd,13159.0,83.0,0.0,114.0,5.0,7.0,846.0,57.8,2009.0,2009.0,224500
573,774.0,656.0,3.0,No,0.0,None,384.0,46.8,400.0,RFn,2000.0,1430.0,TA,9967.0,76.0,0.0,0.0,5.0,7.0,384.0,0.0,2000.0,2000.0,170000
574,576.0,533.0,3.0,Av,349.0,ALQ,23.0,0.0,288.0,Unf,1971.0,1109.0,TA,10500.0,70.0,82.0,0.0,7.0,5.0,372.0,6.6,1971.0,2005.0,139000
575,832.0,384.0,2.0,No,442.0,Rec,390.0,0.0,336.0,Unf,1947.0,1216.0,TA,8480.0,80.0,0.0,0.0,5.0,5.0,832.0,90.4,1947.0,1950.0,118500
576,877.0,600.0,3.0,No,0.0,Unf,861.0,54.8,216.0,Unf,1928.0,1477.0,TA,6292.0,52.0,0.0,50.0,7.0,7.0,861.0,0.0,1928.0,1950.0,145000
577,1320.0,0.0,3.0,Av,328.0,LwQ,285.0,0.0,564.0,Fin,1966.0,1320.0,TA,11777.0,96.0,97.0,68.0,6.0,5.0,1164.0,155.6,1966.0,1966.0,164500
578,703.0,689.0,2.0,No,0.0,Unf,689.0,0.0,540.0,Unf,2007.0,1392.0,Gd,3604.0,34.0,0.0,102.0,5.0,7.0,689.0,69.4,2007.0,2007.0,146000
579,1050.0,745.0,4.0,No,0.0,Unf,1050.0,53.6,352.0,Unf,1954.0,1795.0,TA,12150.0,81.0,335.0,0.0,5.0,5.0,1050.0,0.0,1954.0,1954.0,131500
580,1429.0,0.0,3.0,No,594.0,BLQ,331.0,0.0,572.0,Unf,1960.0,1429.0,Gd,14585.0,90.8,85.0,110.0,6.0,6.0,1144.0,216.0,1960.0,1987.0,181900
581,2042.0,0.0,3.0,No,0.0,GLQ,2042.0,0.0,1390.0,RFn,2009.0,2042.0,Ex,12704.0,98.0,306.0,90.0,5.0,8.0,2042.0,109.6,2008.0,2009.0,253293
582,816.0,0.0,3.0,Av,816.0,GLQ,0.0,0.0,0.0,None,1964.4,816.0,TA,11841.0,81.0,104.0,32.0,5.0,6.0,816.0,226.6,1990.0,1990.0,118500
583,1521.0,1178.0,4.2,No,0.0,Unf,1237.0,0.0,880.0,Unf,1988.0,2775.0,Gd,13500.0,75.0,0.0,502.0,9.0,10.0,1237.0,76.8,1893.0,2000.0,325000
584,989.0,584.0,3.0,No,0.0,ALQ,884.0,54.8,240.0,Unf,1935.0,1573.0,Gd,6120.0,51.0,0.0,0.0,7.0,4.0,884.0,34.2,1935.0,1995.0,133000
585,2028.0,0.0,2.0,Gd,1460.0,GLQ,408.0,0.0,880.0,RFn,2005.0,2028.0,Gd,11443.0,88.0,208.0,66.0,5.0,8.0,1868.0,149.0,2005.0,2006.0,369900
586,838.0,0.0,2.0,Mn,210.0,Rec,0.0,22.4,275.0,Fin,1961.0,838.0,Fa,10267.0,55.0,0.0,0.0,7.0,6.0,816.0,6.6,1918.0,2000.0,130000
587,860.0,0.0,2.0,Av,672.0,ALQ,168.0,0.0,528.0,Unf,1996.0,860.0,TA,8740.0,74.0,0.0,0.0,6.0,5.0,840.0,231.4,1982.0,1982.0,137000
588,1473.0,0.0,1.0,Gd,1324.0,GLQ,113.0,29.0,452.0,Unf,1968.0,1473.0,Ex,25095.0,65.0,0.0,48.0,8.0,5.0,1437.0,114.8,1968.0,2003.0,143000
589,779.0,0.0,2.0,No,0.0,Unf,742.0,72.2,308.0,Unf,1988.0,935.0,TA,9100.0,50.0,0.0,0.0,6.0,5.0,742.0,86.8,1930.0,1960.0,79500
590,770.0,812.0,3.0,No,490.0,GLQ,280.0,0.0,520.0,RFn,2004.0,1582.0,Gd,8320.0,64.0,0.0,45.0,5.0,7.0,770.0,0.0,2004.0,2004.0,185900
591,1728.0,568.0,3.0,Gd,1338.0,GLQ,384.0,44.8,842.0,RFn,2008.0,2296.0,Ex,13478.0,97.0,420.0,274.0,5.0,10.0,1722.0,140.2,2008.0,2008.0,451950
592,816.0,0.0,2.0,No,816.0,Unf,0.0,45.2,816.0,Fin,1985.0,816.0,TA,6600.0,60.0,0.0,0.0,8.0,5.0,816.0,122.6,1982.0,2003.0,138000
593,848.0,0.0,1.0,Av,685.0,GLQ,163.0,57.2,420.0,RFn,2003.0,848.0,Gd,4435.0,37.6,170.0,0.0,5.0,6.0,848.0,109.6,2003.0,2003.0,140000
594,924.0,0.0,3.0,No,0.0,Unf,924.0,0.0,280.0,Unf,1981.0,924.0,TA,7990.0,88.0,0.0,0.0,6.0,5.0,924.0,86.8,1975.0,1975.0,110000
595,1826.0,0.0,3.0,Gd,1422.0,GLQ,392.0,0.0,758.0,Unf,2005.0,1826.0,Gd,11302.0,69.0,238.0,75.0,5.0,8.0,1814.0,180.0,2005.0,2006.0,319000
596,684.0,684.0,3.0,No,0.0,Unf,684.0,0.0,216.0,Unf,1930.0,1368.0,TA,3600.0,60.0,0.0,158.0,7.0,6.0,684.0,69.4,1910.0,1993.0,114504
597,1402.0,0.0,2.0,Av,0.0,Unf,1258.0,0.0,648.0,Fin,2006.0,1402.0,Gd,3922.0,53.0,72.0,16.0,5.0,7.0,1258.0,57.8,2006.0,2007.0,194201
598,1647.0,0.0,3.0,Mn,1283.0,ALQ,0.0,0.0,621.0,Fin,1977.0,1647.0,Gd,12984.0,80.0,459.0,0.0,6.0,5.0,1430.0,150.0,1977.0,1977.0,217500
599,716.0,840.0,3.0,No,81.0,Rec,23.0,0.0,452.0,Fin,1980.0,1556.0,TA,1950.0,24.0,0.0,0.0,6.0,6.0,716.0,130.8,1980.0,1980.0,151000
600,1058.0,846.0,3.0,Av,546.0,GLQ,512.0,0.0,736.0,Fin,2003.0,1904.0,Ex,10927.0,74.0,280.0,60.0,5.0,8.0,1058.0,0.0,2005.0,2005.0,275000
601,780.0,595.0,3.0,No,0.0,BLQ,780.0,31.6,544.0,Unf,1979.0,1375.0,Gd,9000.0,50.0,0.0,162.0,6.0,6.0,780.0,52.8,1937.0,1950.0,141000
602,927.0,988.0,3.0,Mn,789.0,GLQ,119.0,0.0,506.0,Fin,1992.0,1915.0,Gd,10041.0,80.0,0.0,150.0,5.0,8.0,908.0,66.4,1992.0,1992.0,220000
603,600.0,600.0,2.0,No,0.0,Unf,600.0,0.0,480.0,RFn,2004.0,1200.0,Gd,3182.0,30.0,0.0,172.0,5.0,7.0,600.0,0.0,2004.0,2005.0,151000
604,1494.0,0.0,2.6,Mn,922.0,GLQ,572.0,0.0,530.0,RFn,2002.0,1494.0,Gd,12803.0,88.0,99.0,36.0,5.0,7.0,1494.0,151.2,2002.0,2002.0,221000
605,1186.0,800.0,3.0,No,454.0,BLQ,314.0,81.8,486.0,Unf,1965.0,1986.0,TA,13600.0,85.0,176.0,42.0,6.0,7.0,768.0,105.8,1965.0,1990.0,205000
606,1040.0,0.0,3.0,No,732.0,GLQ,308.0,37.0,576.0,Fin,2000.0,1040.0,Gd,12464.0,82.0,0.0,0.0,5.0,5.0,1040.0,202.6,1996.0,1996.0,152000
607,1112.0,896.0,3.0,No,603.0,GLQ,293.0,0.0,230.0,Unf,1948.0,2008.0,Ex,7800.0,78.0,0.0,0.0,8.0,5.0,896.0,194.2,1948.0,2002.0,225000
608,1940.0,1254.0,4.0,Mn,428.0,BLQ,537.0,53.6,380.0,Unf,1934.0,3194.0,TA,12168.0,78.0,0.0,0.0,6.0,8.0,965.0,250.2,1934.0,1998.0,359100
609,1029.0,0.0,3.0,Mn,903.0,Rec,126.0,0.0,261.0,Unf,1961.0,1029.0,TA,7943.0,61.0,192.0,0.0,5.0,4.0,1029.0,154.4,1961.0,1961.0,118500
610,1476.0,677.0,3.0,Mn,904.0,GLQ,536.0,0.0,736.0,Fin,2000.0,2153.0,Ex,11050.0,85.4,204.0,142.0,5.0,9.0,1440.0,75.4,2000.0,2000.0,313000
611,1032.0,0.0,3.0,Av,605.0,ALQ,427.0,0.0,564.0,Unf,1978.0,1032.0,TA,10395.0,88.2,233.0,0.0,6.0,6.0,1032.0,0.0,1978.0,1978.0,148000
612,1299.0,573.0,3.0,Av,990.0,GLQ,309.0,0.0,531.0,RFn,2001.0,1872.0,Ex,11885.0,84.2,108.0,122.0,5.0,8.0,1299.0,193.0,2001.0,2001.0,261500
613,1120.0,0.0,2.0,No,206.0,ALQ,914.0,0.0,0.0,None,1959.8,1120.0,TA,8402.0,70.0,0.0,30.0,5.0,5.0,1120.0,88.8,2007.0,2007.0,147000
614,630.0,0.0,1.0,Av,150.0,LwQ,0.0,0.0,0.0,None,1971.4,630.0,TA,1491.0,21.0,0.0,24.0,6.0,4.0,630.0,130.8,1972.0,1972.0,75500
615,1054.0,0.0,3.0,Gd,763.0,GLQ,173.0,0.0,480.0,RFn,1963.0,1054.0,Gd,8800.0,80.0,156.0,0.0,7.0,6.0,936.0,202.4,1963.0,1963.0,137500
616,807.0,702.0,3.0,No,457.0,GLQ,326.0,0.0,393.0,Fin,2002.0,1509.0,Gd,7861.0,69.4,0.0,75.0,5.0,6.0,783.0,57.6,2002.0,2003.0,183200
617,832.0,0.0,2.0,No,0.0,Unf,832.0,45.2,528.0,Unf,1962.0,832.0,Gd,7227.0,59.0,0.0,0.0,6.0,6.0,832.0,59.2,1954.0,1954.0,105500
618,1828.0,0.0,2.8,Av,48.0,None,1774.0,0.0,774.0,Unf,2007.0,1828.0,Gd,11694.0,90.0,452.0,108.0,5.0,9.0,1822.0,130.4,2007.0,2007.0,314813
619,1482.0,780.0,3.2,Gd,871.0,GLQ,611.0,53.6,749.0,Fin,2003.0,2262.0,Gd,12244.0,85.0,226.0,0.0,5.0,8.0,1482.0,301.6,2003.0,2003.0,305000
620,864.0,0.0,2.0,No,41.0,BLQ,823.0,18.2,0.0,None,1947.8,864.0,TA,8248.0,45.0,0.0,0.0,3.0,3.0,864.0,86.8,1914.0,1950.0,67000
621,1548.0,1066.0,4.0,No,956.0,ALQ,384.0,28.8,624.0,RFn,1974.0,2614.0,TA,10800.0,90.0,0.0,243.0,7.0,6.0,1522.0,97.0,1974.0,1997.0,240000
622,980.0,0.0,3.0,No,560.0,BLQ,420.0,0.0,484.0,Unf,1986.0,980.0,TA,7064.0,71.0,153.0,0.0,6.0,5.0,980.0,192.0,1977.0,1977.0,135000
623,756.0,756.0,2.0,No,420.0,GLQ,336.0,0.0,440.0,Unf,2000.0,1512.0,Gd,2117.0,25.8,513.0,32.0,5.0,6.0,756.0,130.8,2000.0,2000.0,168500
624,1012.0,778.0,4.0,No,247.0,Rec,485.0,0.0,484.0,RFn,1972.0,1790.0,TA,10400.0,80.0,288.0,0.0,5.0,6.0,732.0,57.6,1972.0,1972.0,165150
625,1116.0,0.0,3.0,No,0.0,Unf,1116.0,31.6,440.0,Unf,1962.0,1116.0,TA,10000.0,87.0,261.0,0.0,6.0,6.0,1116.0,72.8,1962.0,1962.0,160000
626,1422.0,0.0,3.0,No,0.0,Unf,978.0,53.6,286.0,RFn,1960.0,1422.0,TA,12342.0,81.6,0.0,0.0,5.0,5.0,978.0,0.0,1960.0,1978.0,139900
627,1520.0,0.0,3.0,Av,674.0,BLQ,350.0,0.0,364.0,RFn,1955.0,1520.0,TA,9600.0,80.0,164.0,0.0,6.0,6.0,1156.0,180.0,1955.0,1972.0,153000
628,1040.0,1040.0,5.0,Av,650.0,Rec,390.0,0.0,504.0,Unf,1969.0,2080.0,Fa,11606.0,70.0,192.0,0.0,5.0,5.0,1040.0,41.6,1969.0,1969.0,135000
629,1350.0,0.0,3.0,Gd,624.0,GLQ,288.0,31.6,520.0,RFn,1964.0,1350.0,TA,9020.0,82.0,259.0,0.0,5.0,6.0,1248.0,83.8,1964.0,1964.0,168500
630,1089.0,661.0,3.0,No,0.0,Unf,636.0,0.0,240.0,Unf,1937.0,1750.0,Ex,9000.0,50.0,0.0,0.0,6.0,5.0,636.0,52.8,1880.0,1991.0,124000
631,1554.0,0.0,2.0,Mn,24.0,GLQ,1530.0,0.0,627.0,RFn,2006.0,1554.0,Gd,4590.0,34.0,108.0,73.0,5.0,8.0,1554.0,91.4,2006.0,2006.0,209500
